"Placement State","Nationality","Placement City","CY 2010","CY 2011","CY 2012","CY 2013","CY 2014","CY 2015","CY 2016","CY 2017","CY 2018","CY 2019","CY 2020","center"
"Texas","Jordan","Arlington","0","0","0","0","0","0","0","1","0","0","0","[-97.1071,32.7356]"
"Texas","Liberia","Arlington","0","0","1","0","0","0","0","0","0","0","0","[-97.1071,32.7356]"
"Texas","Somalia","Arlington","0","0","4","1","4","0","8","0","0","0","0","[-97.1071,32.7356]"
"Texas","Sudan","Arlington","0","0","0","6","0","0","0","0","0","1","0","[-97.1071,32.7356]"
"Texas","Syria","Arlington","0","0","0","0","0","0","7","15","0","1","0","[-97.1071,32.7356]"
"Texas","Yemen","Arlington","0","0","0","0","0","0","0","0","0","1","0","[-97.1071,32.7356]"
"Texas","Iran","Aubrey","0","0","0","0","0","0","3","0","0","0","0","[-96.9861,33.3043]"
"Texas","Afghanistan","Austin","1","14","1","3","7","6","51","26","4","4","1","[-97.7437,30.2711]"
"Texas","Bhutan","Austin","127","106","64","68","58","35","27","11","2","0","0","[-97.7437,30.2711]"
"Texas","Burma","Austin","160","190","135","176","97","113","49","28","19","16","19","[-97.7437,30.2711]"
"Texas","Burundi","Austin","0","0","11","0","0","8","5","6","0","0","0","[-97.7437,30.2711]"
"Texas","Cameroon","Austin","0","0","0","0","0","0","1","0","0","5","0","[-97.7437,30.2711]"
"Texas","Central African Republic","Austin","0","9","0","1","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Chad","Austin","0","0","1","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","China","Austin","3","0","0","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Colombia","Austin","0","0","0","0","0","0","0","0","0","6","0","[-97.7437,30.2711]"
"Texas","Congo","Austin","0","7","0","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Cuba","Austin","57","12","17","40","35","16","5","0","0","0","0","[-97.7437,30.2711]"
"Texas","Dem. Rep. Congo","Austin","63","18","31","53","12","46","167","56","36","110","3","[-97.7437,30.2711]"
"Texas","Egypt","Austin","0","0","0","0","0","0","0","1","0","0","0","[-97.7437,30.2711]"
"Texas","El Salvador","Austin","0","0","0","0","0","0","4","5","0","3","0","[-97.7437,30.2711]"
"Texas","Eritrea","Austin","13","20","5","4","1","24","19","6","10","0","3","[-97.7437,30.2711]"
"Texas","Ethiopia","Austin","1","6","4","7","0","1","0","2","0","0","0","[-97.7437,30.2711]"
"Texas","Gabon","Austin","1","0","0","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Guatemala","Austin","0","0","0","0","0","0","0","0","0","7","0","[-97.7437,30.2711]"
"Texas","Guinea","Austin","0","0","0","0","0","0","0","1","0","0","0","[-97.7437,30.2711]"
"Texas","Honduras","Austin","0","0","0","0","0","0","4","2","1","5","1","[-97.7437,30.2711]"
"Texas","Indonesia","Austin","0","0","0","0","0","0","1","0","0","0","0","[-97.7437,30.2711]"
"Texas","Iran","Austin","21","15","9","21","29","20","40","18","0","0","1","[-97.7437,30.2711]"
"Texas","Iraq","Austin","191","87","142","275","420","216","206","61","2","9","1","[-97.7437,30.2711]"
"Texas","Nepal","Austin","0","1","0","0","0","0","0","0","1","0","0","[-97.7437,30.2711]"
"Texas","Pakistan","Austin","0","1","0","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Palestine","Austin","37","1","0","0","0","0","8","3","0","0","0","[-97.7437,30.2711]"
"Texas","Republic of South Sudan","Austin","0","0","0","0","0","0","4","0","0","0","0","[-97.7437,30.2711]"
"Texas","Rwanda","Austin","0","0","1","0","1","0","0","1","8","0","0","[-97.7437,30.2711]"
"Texas","Senegal","Austin","0","1","0","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Somalia","Austin","21","43","28","48","50","31","26","9","0","2","0","[-97.7437,30.2711]"
"Texas","Sri Lanka (Ceylon)","Austin","0","1","0","0","0","0","0","0","0","0","6","[-97.7437,30.2711]"
"Texas","Sudan","Austin","6","7","6","20","8","3","7","0","2","0","0","[-97.7437,30.2711]"
"Texas","Syria","Austin","0","0","0","0","1","37","172","16","0","0","0","[-97.7437,30.2711]"
"Texas","Uganda","Austin","0","0","0","0","0","0","1","0","0","0","1","[-97.7437,30.2711]"
"Texas","Venezuela","Austin","0","0","0","0","0","0","0","0","0","2","0","[-97.7437,30.2711]"
"Texas","Vietnam","Austin","0","0","0","0","0","0","0","0","5","0","0","[-97.7437,30.2711]"
"Texas","Yemen","Austin","1","0","0","0","0","0","0","0","0","0","0","[-97.7437,30.2711]"
"Texas","Zambia","Austin","0","0","0","0","0","0","1","1","0","0","0","[-97.7437,30.2711]"
"Texas","El Salvador","Azle","0","0","0","0","0","0","0","0","0","3","0","[-97.5459,32.8951]"
"Texas","Iraq","Bartonville","0","0","0","0","0","1","0","0","0","0","0","[-97.1317,33.0732]"
"Texas","Burma","Bay City","0","0","0","0","0","0","0","0","1","0","0","[-95.9694,28.9828]"
"Texas","Cuba","Baytown","0","0","5","0","0","0","0","0","0","0","0","[-94.9774,29.7355]"
"Texas","Iraq","Baytown","0","0","0","0","0","0","0","2","0","0","0","[-94.9774,29.7355]"
"Texas","Norway","Baytown","0","0","0","0","0","0","1","0","0","0","0","[-94.9774,29.7355]"
"Texas","Burma","Beaumont","3","8","4","4","4","0","0","0","0","0","0","[-94.1018,30.086]"
"Texas","Burma","Bedford","6","3","5","0","1","0","1","0","0","0","0","[-97.1431,32.844]"
"Texas","Iraq","Bedford","3","0","3","7","0","0","2","0","0","0","0","[-97.1431,32.844]"
"Texas","Sudan","Bedford","0","0","0","0","0","0","7","0","0","0","0","[-97.1431,32.844]"
"Texas","Burma","Benbrook","0","0","0","0","1","0","0","0","0","0","0","[-95.5995187,31.7350275]"
"Texas","Iran","Boerne","4","0","0","0","0","2","0","0","0","0","0","[-98.732,29.7947]"
"Texas","Cuba","Brookshire","0","0","3","0","0","0","0","0","0","0","0","[-95.9511,29.7861]"
"Texas","Iraq","Bryan","0","0","1","0","0","0","0","0","0","0","0","[-96.37,30.6744]"
"Texas","Dem. Rep. Congo","Buda","0","0","0","0","0","8","0","0","0","0","0","[-97.8403,30.0852]"
"Texas","Iraq","Buda","0","0","0","0","8","0","0","0","0","0","0","[-97.8403,30.0852]"
"Texas","Iraq","Burleson","0","0","0","1","0","0","0","0","0","0","0","[-97.3208,32.5421]"
"Texas","Burma","Cactus","8","27","30","5","5","12","8","1","0","4","0","[-95.571373,30.432167]"
"Texas","Congo","Cactus","0","0","0","0","1","0","0","0","0","0","0","[-95.571373,30.432167]"
"Texas","Eritrea","Cactus","0","0","0","4","0","0","0","0","0","0","0","[-95.571373,30.432167]"
"Texas","Somalia","Cactus","0","0","1","0","0","5","3","10","0","0","0","[-95.571373,30.432167]"
"Texas","Sudan","Cactus","0","0","0","0","0","0","2","0","3","0","0","[-95.571373,30.432167]"
"Texas","Iraq","Canton","0","0","0","0","2","1","0","0","0","0","0","[-95.8633,32.5565]"
"Texas","Burma","Carrollton","11","8","4","8","16","1","3","0","0","0","0","[-96.8922,33.001]"
"Texas","Eritrea","Carrollton","1","0","0","0","0","0","0","0","0","0","0","[-96.8922,33.001]"
"Texas","Iran","Carrollton","0","0","1","0","1","0","8","0","0","0","0","[-96.8922,33.001]"
"Texas","Iraq","Carrollton","1","0","0","4","0","4","0","0","0","0","0","[-96.8922,33.001]"
"Texas","Iran","Carrolton","0","0","0","4","0","0","0","0","0","0","0","[-96.8922,33.001]"
"Texas","Burma","Cedar Hill","4","0","0","0","0","0","0","0","0","0","0","[-96.9559,32.5889]"
"Texas","El Salvador","Cedar Hill","0","0","0","0","0","0","0","0","0","1","0","[-96.9559,32.5889]"
"Texas","Iran","Cedar Hill","0","0","2","1","0","0","0","0","0","0","0","[-96.9559,32.5889]"
"Texas","Vietnam","Cedar Hill","2","0","0","0","0","0","0","0","0","0","0","[-96.9559,32.5889]"
"Texas","Dem. Rep. Congo","Cedar Park","0","0","0","0","3","0","0","0","0","0","0","[-97.8203,30.5052]"
"Texas","Iran","Cedar Park","0","0","0","0","2","1","5","0","0","0","0","[-97.8203,30.5052]"
"Texas","Iraq","Cedar Park","0","0","0","0","0","0","8","0","0","0","0","[-97.8203,30.5052]"
"Texas","Kyrgyzstan","Cedar Park","0","0","5","0","0","0","0","0","0","0","0","[-97.8203,30.5052]"
"Texas","Burma","Center","0","0","0","0","2","0","0","0","0","0","0","[-94.1791,31.7955]"
"Texas","Somalia","Center","0","0","0","0","0","2","0","0","0","0","0","[-94.1791,31.7955]"
"Texas","El Salvador","Channelview","0","0","0","0","0","0","0","2","0","0","0","[-95.1147,29.7761]"
"Texas","Vietnam","Channelview","1","0","0","0","0","0","0","0","0","0","0","[-95.1147,29.7761]"
"Texas","Iraq","Cibolo","0","0","0","0","0","1","0","0","0","0","0","[-98.227,29.5616]"
"Texas","Iraq","Clarendon","0","0","0","0","0","0","0","0","0","0","1","[-100.8882,34.9378]"
"Texas","Iraq","Cleveland","0","0","0","0","0","0","1","0","0","0","0","[-95.0855,30.3418]"
"Texas","Cuba","College Station","0","0","0","0","0","2","0","0","0","0","0","[-96.3347,30.6263]"
"Texas","Iraq","College Station","4","0","0","0","0","0","0","0","0","0","0","[-96.3347,30.6263]"
"Texas","Iran","Colleyville","0","0","0","3","0","0","0","0","0","0","0","[-97.155,32.881]"
"Texas","Iraq","Colleyville","0","0","0","0","3","0","0","0","0","0","0","[-97.155,32.881]"
"Texas","Burma","Conroe","0","0","0","0","0","0","0","0","3","0","0","[-95.4561,30.3119]"
"Texas","Cuba","Conroe","0","0","0","0","0","4","0","0","0","0","0","[-95.4561,30.3119]"
"Texas","Iran","Conroe","0","0","0","0","0","0","3","0","0","0","0","[-95.4561,30.3119]"
"Texas","Iraq","Conroe","0","0","3","0","3","1","0","0","0","0","0","[-95.4561,30.3119]"
"Texas","Pakistan","Conroe","0","0","0","0","0","5","0","0","0","0","0","[-95.4561,30.3119]"
"Texas","Iraq","Converse","0","0","0","0","0","0","4","0","0","0","0","[-98.3161,29.518]"
"Texas","Burma","Coppell","0","1","2","2","10","0","0","0","0","0","0","[-97.0156,32.9553]"
"Texas","Burma","Copperas Cove","0","0","0","0","3","0","0","0","0","0","0","[-97.9031,31.1241]"
"Texas","Iraq","Copperas Cove","0","0","0","4","5","15","0","0","0","0","0","[-97.9031,31.1241]"
"Texas","Iran","Corinth","0","0","1","0","0","0","0","0","0","0","0","[-98.3126845,29.5734517]"
"Texas","Burma","Corpus Christi","0","0","0","0","2","0","3","0","0","0","0","[-97.3956,27.8003]"
"Texas","El Salvador","Crosby","0","0","0","0","0","0","0","0","1","0","0","[-95.0622,29.9119]"
"Texas","Burma","Crowley","0","0","0","0","0","2","0","0","0","0","0","[-97.3625,32.579]"
"Texas","Afghanistan","Cypress","0","0","0","0","0","0","0","0","0","1","0","[-95.6972,29.9691]"
"Texas","Bhutan","Cypress","0","0","0","0","0","1","6","0","0","0","0","[-95.6972,29.9691]"
"Texas","Cuba","Cypress","0","0","4","0","4","0","0","0","0","0","0","[-95.6972,29.9691]"
"Texas","El Salvador","Cypress","0","0","0","0","0","0","0","1","0","0","0","[-95.6972,29.9691]"
"Texas","Iran","Cypress","0","0","1","2","0","0","0","0","0","0","0","[-95.6972,29.9691]"
"Texas","Iraq","Cypress","0","2","1","3","1","0","8","3","0","0","0","[-95.6972,29.9691]"
"Texas","Afghanistan","Dallas","6","0","7","0","8","2","40","12","31","35","2","[-96.7969,32.7763]"
"Texas","Bhutan","Dallas","276","256","238","200","180","116","84","49","22","0","0","[-96.7969,32.7763]"
"Texas","Burma","Dallas","583","487","494","396","667","795","519","157","182","195","68","[-96.7969,32.7763]"
"Texas","Burundi","Dallas","8","0","0","0","0","19","7","0","0","0","0","[-96.7969,32.7763]"
"Texas","Cambodia","Dallas","7","0","0","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Central African Republic","Dallas","0","0","0","0","7","0","42","20","0","10","0","[-96.7969,32.7763]"
"Texas","Chad","Dallas","0","0","1","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","China","Dallas","1","0","0","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Colombia","Dallas","1","0","0","0","4","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Congo","Dallas","0","0","1","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Cuba","Dallas","64","8","3","17","7","7","2","0","0","0","0","[-96.7969,32.7763]"
"Texas","Dem. Rep. Congo","Dallas","15","25","68","63","26","47","369","95","157","210","36","[-96.7969,32.7763]"
"Texas","El Salvador","Dallas","0","0","0","0","0","0","37","70","24","22","9","[-96.7969,32.7763]"
"Texas","Eritrea","Dallas","29","19","25","19","23","30","40","59","17","32","2","[-96.7969,32.7763]"
"Texas","Ethiopia","Dallas","2","17","12","4","8","1","10","7","8","0","0","[-96.7969,32.7763]"
"Texas","Gambia","Dallas","0","1","0","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Guatemala","Dallas","0","0","0","0","0","0","0","0","1","0","18","[-96.7969,32.7763]"
"Texas","Honduras","Dallas","0","0","0","0","0","0","7","3","0","0","0","[-96.7969,32.7763]"
"Texas","Iran","Dallas","20","25","34","35","75","93","108","67","3","24","11","[-96.7969,32.7763]"
"Texas","Iraq","Dallas","258","76","211","291","443","228","260","88","4","18","14","[-96.7969,32.7763]"
"Texas","Ivory Coast","Dallas","0","0","0","3","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Jordan","Dallas","0","0","1","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Korea, North","Dallas","0","0","0","2","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Liberia","Dallas","3","0","0","3","4","1","1","0","0","0","0","[-96.7969,32.7763]"
"Texas","Malaysia","Dallas","0","0","0","0","0","1","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Mauritania","Dallas","13","0","0","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Nepal","Dallas","0","0","1","0","0","0","2","4","0","0","0","[-96.7969,32.7763]"
"Texas","Pakistan","Dallas","0","0","5","0","0","0","13","2","2","1","0","[-96.7969,32.7763]"
"Texas","Palestine","Dallas","38","0","1","7","0","1","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Republic of South Sudan","Dallas","0","0","0","0","0","0","1","0","0","0","0","[-96.7969,32.7763]"
"Texas","Russia","Dallas","0","0","0","2","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Rwanda","Dallas","0","0","0","8","0","0","6","6","7","0","0","[-96.7969,32.7763]"
"Texas","Senegal","Dallas","0","0","0","0","0","1","0","0","0","0","1","[-96.7969,32.7763]"
"Texas","Somalia","Dallas","57","98","171","137","112","64","175","23","0","4","0","[-96.7969,32.7763]"
"Texas","Sri Lanka (Ceylon)","Dallas","0","0","0","1","0","0","9","3","0","2","0","[-96.7969,32.7763]"
"Texas","Sudan","Dallas","5","4","20","17","14","6","13","1","0","8","2","[-96.7969,32.7763]"
"Texas","Syria","Dallas","0","1","0","6","5","38","388","62","0","9","13","[-96.7969,32.7763]"
"Texas","Thailand","Dallas","1","0","0","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Togo","Dallas","0","0","0","1","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Uganda","Dallas","0","0","0","0","0","0","1","0","1","0","0","[-96.7969,32.7763]"
"Texas","Ukraine","Dallas","0","0","0","0","0","0","0","0","0","6","0","[-96.7969,32.7763]"
"Texas","Uzbekistan","Dallas","2","0","0","0","0","0","0","0","0","0","0","[-96.7969,32.7763]"
"Texas","Vietnam","Dallas","15","0","0","0","0","1","3","0","3","5","0","[-96.7969,32.7763]"
"Texas","Zimbabwe","Dallas","0","0","0","1","0","0","0","0","8","0","0","[-96.7969,32.7763]"
"Texas","Iraq","Decatur","0","0","0","0","0","0","5","0","0","0","0","[-97.5861,33.2343]"
"Texas","Cuba","Del Valle","1","0","4","0","0","0","0","0","0","0","0","[-97.64,30.13]"
"Texas","Iraq","Denton","4","0","0","5","2","0","2","0","0","0","0","[-97.1331,33.215]"
"Texas","Iran","Desoto","0","0","0","0","1","0","0","0","0","0","0","[-96.8561,32.6045]"
"Texas","Iraq","Desoto","1","0","0","0","0","0","0","0","0","0","0","[-96.8561,32.6045]"
"Texas","Iran","Dickinson","0","0","0","0","0","0","2","0","0","0","0","[-95.0513,29.4608]"
"Texas","Burma","Dumas","10","34","35","21","31","15","14","5","0","2","0","[-101.9732,35.8656]"
"Texas","Eritrea","Dumas","0","0","3","4","0","0","0","0","0","0","0","[-101.9732,35.8656]"
"Texas","Cuba","Duncanville","0","4","0","0","0","0","0","0","0","0","0","[-96.9083,32.6518]"
"Texas","Sri Lanka (Ceylon)","Edinburg","0","2","0","0","0","0","0","0","0","0","0","[-98.1625,26.3014]"
"Texas","Iraq","Edna","0","0","0","0","0","0","3","0","0","0","0","[-96.6461,28.9786]"
"Texas","Burma","El Paso","1","1","0","0","0","0","0","0","0","0","0","[-106.2221,31.8064]"
"Texas","Cuba","El Paso","0","0","0","0","0","1","0","0","0","0","0","[-106.2221,31.8064]"
"Texas","Iraq","El Paso","15","0","1","22","25","10","17","0","0","0","0","[-106.2221,31.8064]"
"Texas","Dem. Rep. Congo","Elgin","0","0","0","0","7","0","0","0","0","0","0","[-97.3706,30.3494]"
"Texas","Iraq","Elgin","0","0","0","0","0","4","0","0","0","0","0","[-97.3706,30.3494]"
"Texas","Burma","Euless","0","2","1","0","0","0","0","0","0","0","0","[-97.082,32.8371]"
"Texas","Cuba","Euless","0","0","2","0","0","0","0","0","0","0","0","[-97.082,32.8371]"
"Texas","Dem. Rep. Congo","Euless","0","1","0","0","0","0","0","0","0","0","4","[-97.082,32.8371]"
"Texas","El Salvador","Euless","0","0","0","0","0","0","1","0","0","0","0","[-97.082,32.8371]"
"Texas","Eritrea","Euless","1","0","0","0","0","0","0","0","0","0","0","[-97.082,32.8371]"
"Texas","Iraq","Euless","2","0","4","10","13","7","18","1","0","0","0","[-97.082,32.8371]"
"Texas","Somalia","Euless","0","0","0","0","1","0","7","0","0","0","0","[-97.082,32.8371]"
"Texas","Sudan","Euless","0","0","0","0","0","1","0","0","0","0","0","[-97.082,32.8371]"
"Texas","Uganda","Euless","2","0","0","0","0","0","0","0","0","0","0","[-97.082,32.8371]"
"Texas","Afghanistan","Fair Oaks Ranch","0","0","0","0","0","0","0","0","0","1","0","[-98.73,29.78]"
"Texas","Iran","Fairview","0","0","3","0","0","0","0","0","0","0","0","[-94.3880196,29.8022174]"
"Texas","Colombia","Farmers Branch","0","0","0","0","0","0","3","0","0","0","0","[-96.917384,32.900779]"
"Texas","Burma","Floresville","0","0","1","0","0","0","0","0","0","0","0","[-98.1561,29.1336]"
"Texas","Afghanistan","Fort Worth","0","1","0","11","14","25","42","6","6","14","5","[-97.3327,32.7532]"
"Texas","Bhutan","Fort Worth","228","270","279","197","149","80","115","71","3","0","0","[-97.3327,32.7532]"
"Texas","Burma","Fort Worth","344","371","414","316","400","300","154","53","38","42","13","[-97.3327,32.7532]"
"Texas","Burundi","Fort Worth","21","0","8","0","11","35","32","11","21","0","0","[-97.3327,32.7532]"
"Texas","Cameroon","Fort Worth","0","0","0","0","0","1","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Central African Republic","Fort Worth","0","0","8","0","1","0","9","0","0","0","0","[-97.3327,32.7532]"
"Texas","China","Fort Worth","1","0","0","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Colombia","Fort Worth","0","0","0","0","8","1","7","0","1","0","0","[-97.3327,32.7532]"
"Texas","Cuba","Fort Worth","12","4","15","9","11","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Dem. Rep. Congo","Fort Worth","136","32","51","77","100","187","630","112","125","228","35","[-97.3327,32.7532]"
"Texas","Egypt","Fort Worth","1","0","1","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Eritrea","Fort Worth","64","19","16","8","14","20","31","28","12","12","0","[-97.3327,32.7532]"
"Texas","Ethiopia","Fort Worth","5","1","19","3","2","2","23","1","0","1","0","[-97.3327,32.7532]"
"Texas","Gambia","Fort Worth","0","4","0","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Honduras","Fort Worth","0","0","0","0","0","0","0","0","1","0","0","[-97.3327,32.7532]"
"Texas","Iran","Fort Worth","8","6","8","3","7","5","8","11","0","2","2","[-97.3327,32.7532]"
"Texas","Iraq","Fort Worth","184","35","106","163","217","84","53","14","1","7","5","[-97.3327,32.7532]"
"Texas","Ivory Coast","Fort Worth","1","5","1","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Kenya","Fort Worth","0","0","8","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Malaysia","Fort Worth","2","0","0","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Nepal","Fort Worth","0","0","0","2","1","2","0","1","0","1","0","[-97.3327,32.7532]"
"Texas","Pakistan","Fort Worth","0","1","9","6","9","4","1","0","10","3","8","[-97.3327,32.7532]"
"Texas","Palestine","Fort Worth","27","0","0","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Republic of South Sudan","Fort Worth","0","0","0","8","0","0","5","2","0","0","0","[-97.3327,32.7532]"
"Texas","Russia","Fort Worth","7","0","0","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Rwanda","Fort Worth","19","0","0","0","0","5","1","1","11","0","0","[-97.3327,32.7532]"
"Texas","Somalia","Fort Worth","90","85","93","161","264","145","186","25","4","4","0","[-97.3327,32.7532]"
"Texas","South Africa","Fort Worth","0","0","0","0","0","1","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Sri Lanka (Ceylon)","Fort Worth","17","0","0","0","2","0","9","0","0","0","2","[-97.3327,32.7532]"
"Texas","Sudan","Fort Worth","1","20","15","26","9","21","42","12","1","8","0","[-97.3327,32.7532]"
"Texas","Syria","Fort Worth","3","0","0","6","12","28","125","40","0","0","4","[-97.3327,32.7532]"
"Texas","Turkmenistan","Fort Worth","3","0","0","0","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Ukraine","Fort Worth","0","0","0","0","1","0","24","0","0","0","0","[-97.3327,32.7532]"
"Texas","Vietnam","Fort Worth","0","0","0","0","0","0","0","0","0","3","0","[-97.3327,32.7532]"
"Texas","Bhutan","Forth Worth","0","0","0","0","1","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Burma","Forth Worth","0","0","0","4","0","0","0","0","0","0","0","[-97.3327,32.7532]"
"Texas","Iran","Friendswood","0","0","3","0","0","0","0","0","0","0","0","[-95.201,29.5294]"
"Texas","Ethiopia","Friona","0","0","2","0","0","0","0","0","0","0","0","[-102.7241,34.6417]"
"Texas","Iran","Frisco","2","7","0","7","1","0","12","0","0","0","0","[-96.8236,33.1507]"
"Texas","Iraq","Frisco","0","0","0","0","4","0","1","0","0","0","0","[-96.8236,33.1507]"
"Texas","Ukraine","Frisco","2","0","0","0","0","0","0","0","0","0","0","[-96.8236,33.1507]"
"Texas","Cuba","Galveston","0","0","0","0","1","0","0","0","0","0","0","[-94.7946,29.2993]"
"Texas","El Salvador","Galveston","0","0","0","0","0","0","1","0","0","0","0","[-94.7946,29.2993]"
"Texas","Iraq","Galveston","0","0","1","0","0","0","0","0","0","0","0","[-94.7946,29.2993]"
"Texas","Burma","Garland","14","13","6","1","1","7","0","18","0","0","0","[-96.6389,32.9126]"
"Texas","Cuba","Garland","4","0","0","0","3","0","0","0","0","0","0","[-96.6389,32.9126]"
"Texas","El Salvador","Garland","0","0","0","0","0","0","0","2","0","0","0","[-96.6389,32.9126]"
"Texas","Eritrea","Garland","0","0","0","0","0","5","0","0","0","0","0","[-96.6389,32.9126]"
"Texas","Ethiopia","Garland","0","1","0","0","0","0","0","0","0","0","0","[-96.6389,32.9126]"
"Texas","Iraq","Garland","2","0","10","9","12","12","0","0","0","0","0","[-96.6389,32.9126]"
"Texas","Pakistan","Garland","0","0","0","0","0","0","0","7","0","0","0","[-96.6389,32.9126]"
"Texas","Syria","Garland","0","0","0","0","0","0","0","0","0","1","0","[-96.6389,32.9126]"
"Texas","Vietnam","Garland","0","4","0","0","0","0","0","0","0","0","0","[-96.6389,32.9126]"
"Texas","Burma","Grand Prairie","0","0","0","0","0","0","0","0","3","0","0","[-96.9978,32.746]"
"Texas","Dem. Rep. Congo","Grand Prairie","0","0","3","6","0","0","0","0","0","0","0","[-96.9978,32.746]"
"Texas","El Salvador","Grand Prairie","0","0","0","0","0","0","1","0","0","0","0","[-96.9978,32.746]"
"Texas","Iran","Grand Prairie","0","0","0","0","1","0","0","0","0","0","0","[-96.9978,32.746]"
"Texas","Iraq","Grand Prairie","0","0","6","5","15","9","16","0","0","0","0","[-96.9978,32.746]"
"Texas","Somalia","Grand Prairie","0","0","10","12","0","1","0","0","0","0","0","[-96.9978,32.746]"
"Texas","Burma","Grapevine","0","0","0","1","0","0","0","0","0","0","0","[-97.0781,32.9343]"
"Texas","Iran","Grapevine","0","0","0","2","0","0","0","0","0","0","0","[-97.0781,32.9343]"
"Texas","Iraq","Grapevine","0","0","0","4","4","0","0","0","0","0","0","[-97.0781,32.9343]"
"Texas","Iraq","Groves","0","0","1","0","0","0","0","0","0","0","0","[-93.9171,29.9483]"
"Texas","Bhutan","Haltom City","10","17","0","0","0","0","0","0","0","0","0","[-97.2692,32.7996]"
"Texas","Burma","Haltom City","0","0","0","1","3","0","0","0","0","0","0","[-97.2692,32.7996]"
"Texas","Dem. Rep. Congo","Haltom City","0","0","0","0","0","0","5","0","0","4","0","[-97.2692,32.7996]"
"Texas","El Salvador","Haltom City","0","0","0","0","0","0","0","2","4","0","0","[-97.2692,32.7996]"
"Texas","Sri Lanka (Ceylon)","Haltom City","0","5","0","0","0","0","0","0","0","0","0","[-97.2692,32.7996]"
"Texas","Burma","Harker Heights","0","0","1","0","0","0","2","0","0","0","0","[-97.6597,31.0835]"
"Texas","Iraq","Helotes","0","0","0","0","0","4","2","0","0","0","0","[-98.687,29.5628]"
"Texas","Ukraine","Helotes","0","0","0","0","0","0","0","0","0","0","2","[-98.687,29.5628]"
"Texas","Afghanistan","Houston","6","18","18","28","48","30","89","17","15","32","10","[-95.3677,29.7589]"
"Texas","Azerbaijan","Houston","2","0","0","0","0","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Belarus","Houston","0","0","0","0","0","1","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Bhutan","Houston","304","364","369","258","131","57","68","38","4","0","0","[-95.3677,29.7589]"
"Texas","Burma","Houston","565","407","460","376","369","395","252","85","118","66","14","[-95.3677,29.7589]"
"Texas","Burundi","Houston","38","9","16","17","5","36","18","0","2","0","0","[-95.3677,29.7589]"
"Texas","Cameroon","Houston","0","0","0","0","0","0","0","0","1","1","0","[-95.3677,29.7589]"
"Texas","Central African Republic","Houston","0","0","0","9","0","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Chad","Houston","5","0","0","3","1","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","China","Houston","0","0","0","0","0","0","2","0","0","0","0","[-95.3677,29.7589]"
"Texas","Colombia","Houston","15","0","0","0","4","0","0","8","15","17","6","[-95.3677,29.7589]"
"Texas","Congo","Houston","11","0","18","9","0","0","3","0","0","0","0","[-95.3677,29.7589]"
"Texas","Cuba","Houston","149","64","80","152","139","55","8","4","0","0","4","[-95.3677,29.7589]"
